CNPJ_ESTAB;NSU_TRANSACAO;DATA_VENDA;VALOR_VENDA;DATA_CREDITO;VALOR_CREDITO
37814637000145;570654;24/08/2025;728,72;24/08/2025;702,46
55119795000159;332644;17/09/2025;1343,24;21/09/2025;1295,52
55842745000176;120947;05/01/2025;647,04;11/01/2025;622,58
78903643000124;947005;14/09/2025;4864,13;19/09/2025;4710,80
80689304000148;713914;10/08/2025;1370,33;14/08/2025;1325,40
28401351000183;258626;02/01/2025;1031,93;02/01/2025;1027,94
32315373000175;252231;22/05/2025;466,48;25/05/2025;455,90
86087830000143;538526;09/01/2025;3547,35;09/01/2025;3444,83
80820275000196;862837;05/06/2025;1680,65;07/06/2025;1623,91
38779132000198;786895;19/07/2025;879,17;26/07/2025;862,54
77117010000115;260313;26/10/2025;4948,21;27/10/2025;4845,13
14084645000133;803913;11/11/2025;2198,81;12/11/2025;2137,70
85404858000128;780850;03/11/2025;3040,09;05/11/2025;2936,69
54613128000115;396255;22/08/2025;4998,32;26/08/2025;4882,93
55044320000156;257467;26/05/2025;451,45;26/05/2025;448,81
79968158000193;187633;23/02/2025;4303,75;25/02/2025;4190,95
23894758000198;525392;11/09/2025;3432,22;14/09/2025;3307,84
83977020000154;962353;02/11/2025;266,37;08/11/2025;261,86
86066975000117;318960;11/11/2025;2186,86;12/11/2025;2102,09
33831867000180;472114;20/08/2025;1081,72;23/08/2025;1075,95
74799693000111;230323;27/07/2025;485,50;02/08/2025;470,02
95554893000197;742351;16/04/2025;1190,08;20/04/2025;1180,95
44067539000182;630258;09/03/2025;556,72;16/03/2025;554,87
87044332000161;403576;10/03/2025;4808,55;13/03/2025;4719,54
98267067000141;269170;19/06/2025;1979,91;26/06/2025;1929,78
70061734000155;752371;15/12/2025;2733,07;17/12/2025;2690,14
76601495000124;585017;29/07/2025;457,62;05/08/2025;448,19
69034043000162;484493;16/10/2025;2671,01;21/10/2025;2539,29
15241626000110;345948;08/05/2025;1942,52;08/05/2025;1878,39
88318320000146;331445;28/04/2025;3146,17;05/05/2025;3051,18
31194981000160;907233;09/03/2025;1134,70;16/03/2025;1086,24
55016377000173;316451;17/12/2025;602,11;21/12/2025;584,11
85397776000175;588448;22/02/2025;4946,14;22/02/2025;4836,64
49460451000162;703089;23/11/2025;832,32;23/11/2025;832,30
47364500000137;236878;25/01/2025;4230,38;28/01/2025;4107,84
56456515000117;187542;09/09/2025;3326,31;14/09/2025;3180,33
79732812000196;754028;15/08/2025;2665,59;20/08/2025;2535,04
43353659000190;216346;26/10/2025;1259,32;01/11/2025;1236,71
96555584000197;332283;22/04/2025;4983,02;25/04/2025;4956,44
12028517000147;241519;31/05/2025;2962,77;01/06/2025;2883,01
46476886000149;963121;12/04/2025;2448,35;14/04/2025;2356,11
98238120000153;459391;05/04/2025;393,53;05/04/2025;377,05
50372075000146;366117;30/04/2025;2900,76;02/05/2025;2820,76
86071876000143;674106;08/05/2025;2708,80;15/05/2025;2678,79
46660403000190;125953;10/03/2025;3267,79;11/03/2025;3161,13
53886035000169;179971;05/07/2025;643,70;09/07/2025;642,49
68160787000122;652901;17/06/2025;1429,47;17/06/2025;1400,58
91730761000120;467583;20/12/2025;2992,14;23/12/2025;2885,89
25631301000122;806108;12/06/2025;2867,42;18/06/2025;2783,47
59011005000126;505112;12/09/2025;3268,29;17/09/2025;3219,87
56500113000129;662421;15/09/2025;3405,91;20/09/2025;3335,04
61265827000159;947609;10/05/2025;2985,83;15/05/2025;2838,02
37677984000117;944411;18/04/2025;562,04;22/04/2025;552,83
26838488000118;397057;12/08/2025;3145,59;16/08/2025;3121,10
93277930000146;790690;12/04/2025;1819,70;14/04/2025;1735,69
35187759000188;569765;25/03/2025;837,41;26/03/2025;823,62
10227985000124;144076;19/06/2025;303,50;20/06/2025;302,21
99405680000142;351295;05/06/2025;100,37;10/06/2025;95,80
35324378000140;829028;26/06/2025;1834,39;27/06/2025;1781,53
33845936000130;294502;25/06/2025;1051,89;28/06/2025;1015,76
50332831000182;964413;23/03/2025;4649,72;25/03/2025;4619,75
71451540000162;148043;29/10/2025;1777,77;29/10/2025;1774,87
53709021000168;400024;14/09/2025;1402,22;16/09/2025;1341,83
77013330000193;390415;20/11/2025;1279,43;25/11/2025;1249,39
14946740000116;646612;28/01/2025;3267,16;29/01/2025;3196,83
78156824000110;599022;21/11/2025;4893,33;22/11/2025;4708,49
63921457000135;282308;09/01/2025;1622,25;12/01/2025;1609,87
78940504000165;867541;16/02/2025;1389,05;22/02/2025;1381,21
81258823000123;428947;09/02/2025;4187,13;09/02/2025;4104,96
95261356000153;676028;25/07/2025;3239,06;31/07/2025;3226,70
51496448000163;777246;04/03/2025;333,22;06/03/2025;320,14
60572062000174;593119;30/09/2025;261,43;05/10/2025;260,40
96967671000161;350647;25/04/2025;1517,13;02/05/2025;1447,98
47693509000110;264957;20/03/2025;1885,78;24/03/2025;1862,23
18133127000181;300337;08/06/2025;1039,80;14/06/2025;988,48
77342460000144;227604;17/09/2025;2483,66;23/09/2025;2404,35
14361354000146;907043;22/01/2025;545,98;25/01/2025;537,24
76706156000173;875962;29/10/2025;86,75;31/10/2025;86,44
23863202000192;551419;05/12/2025;3123,29;09/12/2025;2997,95
82228438000130;425570;10/04/2025;2155,45;10/04/2025;2147,83
70494549000119;452003;09/05/2025;2924,11;15/05/2025;2904,83
44046702000158;268593;17/09/2025;4300,57;23/09/2025;4134,13
38939817000170;796434;16/10/2025;1812,60;16/10/2025;1770,16
74011421000167;429295;09/04/2025;4774,68;11/04/2025;4627,87
30128418000142;202990;23/01/2025;414,42;28/01/2025;394,08
97410322000116;502931;23/06/2025;2722,22;29/06/2025;2604,54
20717411000154;461743;03/12/2025;4519,40;03/12/2025;4425,69
11251316000187;665302;07/12/2025;4772,29;14/12/2025;4607,57
96335430000113;771440;26/12/2025;4020,47;01/01/2026;3944,52
68813190000148;382622;01/02/2025;4312,20;02/02/2025;4213,73
93438985000158;641221;20/10/2025;3873,14;20/10/2025;3860,21
22506464000165;378408;07/06/2025;3624,69;07/06/2025;3565,39
28930485000157;143488;25/05/2025;397,90;25/05/2025;389,90
95960914000180;145355;26/01/2025;1928,37;02/02/2025;1836,98
42971456000192;128824;02/03/2025;3256,85;02/03/2025;3227,45
65270418000152;719461;17/07/2025;3523,92;22/07/2025;3458,69
65437181000112;453024;02/12/2025;3726,26;06/12/2025;3671,13
56572224000137;462478;24/07/2025;3029,82;25/07/2025;2888,45
26428236000120;186064;24/01/2025;249,72;28/01/2025;238,69
16813637000134;481313;18/01/2025;3654,56;24/01/2025;3485,72
40208551000129;718666;03/06/2025;3821,77;10/06/2025;3751,68
48058188000147;754391;04/06/2025;2299,94;10/06/2025;2238,73
78834772000194;206911;02/09/2025;3154,54;02/09/2025;3114,64
21010741000137;543045;14/03/2025;3247,85;20/03/2025;3087,36
11251313000137;928940;08/08/2025;891,40;11/08/2025;887,64
83543415000175;868435;05/08/2025;4484,55;08/08/2025;4341,55
99082603000196;215211;17/12/2025;1702,09;20/12/2025;1658,79
53893099000159;303515;24/04/2025;1198,37;26/04/2025;1155,86
64599429000169;350984;03/09/2025;2731,77;03/09/2025;2661,67
57443271000148;247152;17/02/2025;4711,65;19/02/2025;4611,02
34622997000198;847928;28/03/2025;4189,22;04/04/2025;4027,43
27140596000151;784530;27/09/2025;4040,99;28/09/2025;3844,79
25785851000176;362292;14/06/2025;946,21;18/06/2025;928,18
39062989000163;618519;05/08/2025;177,12;12/08/2025;172,98
68153835000135;387089;08/10/2025;52,62;13/10/2025;50,65
74250548000177;184867;18/03/2025;3262,99;22/03/2025;3240,97
64367725000169;512194;06/03/2025;3805,43;11/03/2025;3687,67
77350374000115;797630;14/09/2025;4242,37;20/09/2025;4191,09
79453540000186;997754;03/04/2025;382,51;10/04/2025;374,46
17744718000185;750915;12/11/2025;4068,74;15/11/2025;3984,99
16317481000176;445900;16/02/2025;4248,80;17/02/2025;4121,86
98332254000159;722081;13/03/2025;1753,83;14/03/2025;1739,97
87847379000194;804925;24/07/2025;3651,54;31/07/2025;3639,80
51896145000195;645308;18/05/2025;2272,62;23/05/2025;2177,52
94616574000138;278026;18/09/2025;554,35;18/09/2025;541,78
28183816000152;515342;28/10/2025;4457,25;31/10/2025;4447,55
14162664000194;904507;23/12/2025;1178,80;27/12/2025;1141,50
43892760000119;575531;20/04/2025;1820,12;23/04/2025;1809,16
82892672000131;570772;08/02/2025;3321,68;12/02/2025;3249,68
34587291000136;353689;21/09/2025;4262,07;21/09/2025;4231,00
37072975000188;747242;29/07/2025;3354,27;31/07/2025;3250,58
98037288000125;278038;11/11/2025;1736,24;18/11/2025;1693,81
35852033000114;327004;12/06/2025;465,81;14/06/2025;452,32
58521012000144;211493;17/02/2025;3207,84;24/02/2025;3057,41
69008100000182;148119;05/04/2025;709,02;08/04/2025;686,89
69140162000167;473392;20/08/2025;1338,10;27/08/2025;1277,93
78975473000144;402324;07/02/2025;3067,70;10/02/2025;3048,36
72388902000179;241856;19/04/2025;4585,66;22/04/2025;4391,41
99562164000196;359209;28/11/2025;4690,12;03/12/2025;4531,00
76175888000114;983682;04/09/2025;2389,32;06/09/2025;2372,66
12211330000115;382968;29/04/2025;2354,96;30/04/2025;2307,98
70439290000133;903011;14/11/2025;4149,06;15/11/2025;3948,92
20499507000151;776881;21/04/2025;1238,15;27/04/2025;1200,61
42992550000148;357173;17/01/2025;914,73;20/01/2025;871,15
92278778000141;671359;06/02/2025;2493,35;06/02/2025;2405,87
36706627000135;583016;17/06/2025;387,18;24/06/2025;375,34
46642032000111;186309;03/03/2025;764,33;05/03/2025;734,10
17392503000179;447468;06/06/2025;4743,29;06/06/2025;4728,95
60445068000125;804248;30/12/2025;1639,35;03/01/2026;1607,58
32951925000121;383228;16/12/2025;1899,33;16/12/2025;1857,27
37227423000167;571738;19/06/2025;4586,73;24/06/2025;4467,07
59282020000117;909705;09/10/2025;1379,23;09/10/2025;1331,02
23480106000166;446799;23/08/2025;4617,74;26/08/2025;4575,24
82784810000126;798864;10/01/2025;3837,29;11/01/2025;3710,65
47898148000157;927273;22/03/2025;2482,54;29/03/2025;2389,31
10270513000146;372474;14/02/2025;1070,74;19/02/2025;1033,00
53800742000172;740651;21/08/2025;210,39;25/08/2025;206,28
19252003000152;670617;24/04/2025;1461,81;01/05/2025;1433,40
47574393000131;457162;28/08/2025;3598,68;01/09/2025;3443,84
43461022000183;464368;27/06/2025;2503,85;01/07/2025;2470,53
95670838000192;221168;30/01/2025;1295,63;03/02/2025;1276,80
50261982000196;264298;07/05/2025;3067,86;07/05/2025;2998,96
70261723000134;316733;17/04/2025;2061,65;19/04/2025;2012,73
41407062000111;914921;19/12/2025;3480,32;25/12/2025;3364,49
31218404000175;165140;26/06/2025;3133,47;27/06/2025;3125,65
55997785000158;794518;08/06/2025;2575,32;14/06/2025;2460,12
43210916000165;254707;19/04/2025;552,23;20/04/2025;531,92
82847722000154;525982;24/11/2025;377,63;27/11/2025;371,22
95633901000179;933352;08/07/2025;4221,04;13/07/2025;4198,22
98100881000114;994578;20/09/2025;1509,47;24/09/2025;1500,72
52965051000150;586598;30/08/2025;1189,28;02/09/2025;1136,40
59314489000138;165122;09/10/2025;1543,39;11/10/2025;1467,83
60175044000181;548115;28/07/2025;4300,89;31/07/2025;4174,12
74811407000157;140538;21/07/2025;1989,15;28/07/2025;1949,27
42900290000170;589903;18/07/2025;334,99;25/07/2025;319,77
56459430000140;624142;05/01/2025;4531,30;08/01/2025;4377,56
28983385000191;404426;06/12/2025;2086,05;06/12/2025;1993,95
72293545000196;500622;03/10/2025;1381,92;04/10/2025;1353,88
62571827000127;833681;11/05/2025;4854,89;15/05/2025;4783,22
77324382000116;821663;27/12/2025;14,17;29/12/2025;13,87
88848625000141;798296;08/02/2025;4792,31;10/02/2025;4569,33
94739161000113;336445;26/04/2025;1277,02;27/04/2025;1218,72
99391369000119;218124;30/09/2025;2879,78;03/10/2025;2851,89
50909356000166;350731;08/07/2025;3232,68;14/07/2025;3088,72
97861624000176;955089;19/12/2025;1935,38;25/12/2025;1888,70
32646680000174;776591;26/09/2025;4607,79;30/09/2025;4444,83
34620677000131;844580;12/06/2025;2185,66;13/06/2025;2140,24
93029449000194;707268;19/12/2025;4741,32;25/12/2025;4587,71
38520091000128;311692;04/07/2025;1974,19;10/07/2025;1915,68
53494773000148;563987;03/10/2025;1896,09;08/10/2025;1880,66
84706471000151;285950;05/04/2025;1079,45;06/04/2025;1075,69
14403737000181;243633;26/09/2025;2130,86;01/10/2025;2098,22
12518736000148;932724;25/10/2025;4247,59;27/10/2025;4053,19
87305925000175;896663;05/01/2025;2160,07;09/01/2025;2122,03
14264119000142;153935;07/07/2025;980,50;07/07/2025;955,10
33937890000181;134094;16/07/2025;4190,37;16/07/2025;4078,05
33377685000151;711202;03/09/2025;2608,18;05/09/2025;2500,20
77972791000110;405371;20/06/2025;756,02;26/06/2025;750,84
65353990000160;733398;16/08/2025;2632,16;17/08/2025;2523,57
75695333000185;243292;22/04/2025;3547,96;24/04/2025;3441,69
93707310000115;475120;29/08/2025;4639,20;05/09/2025;4422,26
31353223000186;497239;02/10/2025;4278,74;06/10/2025;4238,98
42214868000148;273932;20/09/2025;277,87;21/09/2025;273,40
79564415000144;708986;02/01/2025;580,35;07/01/2025;561,14
92958431000191;727318;25/10/2025;4890,75;25/10/2025;4779,64
40699344000176;716733;06/02/2025;1965,61;11/02/2025;1939,61
76420458000169;778421;02/03/2025;4780,46;08/03/2025;4641,50
38887630000132;987744;30/08/2025;3880,12;05/09/2025;3698,95
13269878000112;324359;04/09/2025;2164,15;09/09/2025;2109,59
75851009000183;674574;13/08/2025;2788,33;20/08/2025;2727,03
14160940000192;274033;14/04/2025;870,88;18/04/2025;861,65
51549184000121;678936;12/02/2025;3681,11;18/02/2025;3552,68
94507858000183;190000;01/02/2025;2879,32;07/02/2025;2792,69
71622716000190;518241;07/08/2025;4507,65;13/08/2025;4372,10
90587014000125;929712;31/12/2025;1793,30;06/01/2026;1737,32
90585297000139;741135;17/02/2025;3043,49;24/02/2025;3006,39
16292433000154;398322;05/11/2025;1403,09;06/11/2025;1378,72
11975654000174;355485;10/06/2025;4335,78;13/06/2025;4159,68
94829890000138;670803;26/01/2025;1882,49;30/01/2025;1803,99
68674112000192;729899;12/01/2025;2685,09;18/01/2025;2587,38
37631003000120;569991;24/10/2025;3149,18;26/10/2025;3038,92
87761807000141;727594;02/07/2025;1853,07;02/07/2025;1786,81
13144308000188;544511;05/02/2025;4261,76;12/02/2025;4064,06
82561369000164;313943;06/02/2025;3482,88;08/02/2025;3456,31
60415824000191;519891;11/08/2025;877,97;11/08/2025;840,80
76658696000194;636529;18/05/2025;3431,23;23/05/2025;3324,06
37983013000151;737064;22/10/2025;501,97;27/10/2025;499,66
25900002000173;606533;11/08/2025;4030,24;14/08/2025;3932,33
63649149000188;200822;24/06/2025;4258,65;28/06/2025;4142,27
54403458000186;880957;24/02/2025;3485,30;03/03/2025;3355,02
20821366000176;214580;07/02/2025;4020,19;10/02/2025;3884,62
62470237000137;228623;19/06/2025;3785,26;25/06/2025;3623,44
90143795000173;665319;16/07/2025;241,70;23/07/2025;236,74
76019875000148;319404;29/06/2025;1071,16;03/07/2025;1049,44
96443956000169;227707;28/12/2025;1471,92;28/12/2025;1424,24
50911433000135;733912;01/04/2025;424,00;01/04/2025;423,34
38239983000176;812735;07/06/2025;1913,15;08/06/2025;1909,21
91764493000198;517445;18/03/2025;1068,62;25/03/2025;1050,18
93914478000184;353131;25/07/2025;409,81;29/07/2025;394,90
41244713000139;481038;06/05/2025;2859,78;11/05/2025;2788,88
77945197000146;616821;04/01/2025;468,51;08/01/2025;451,55
80416649000126;653374;10/01/2025;4482,59;17/01/2025;4451,92
93212049000183;944379;18/05/2025;3945,03;19/05/2025;3769,85
67480844000153;767610;11/09/2025;2503,57;11/09/2025;2490,09
12700527000144;657720;10/02/2025;4563,71;16/02/2025;4543,44
70094203000198;693468;24/12/2025;65,82;27/12/2025;65,20
85181537000144;201795;16/02/2025;1957,12;20/02/2025;1926,22
64480425000172;196193;21/04/2025;3534,31;22/04/2025;3468,99
97762424000155;689685;23/04/2025;1426,00;26/04/2025;1378,27
74663544000199;570658;15/07/2025;394,02;21/07/2025;380,10
29547799000150;480328;24/07/2025;449,66;26/07/2025;446,20
39887887000155;809340;04/08/2025;4426,92;10/08/2025;4232,39
50020093000126;369524;30/10/2025;173,53;04/11/2025;167,61
56037211000178;959892;20/04/2025;308,89;27/04/2025;303,44
81271774000191;975678;30/04/2025;2766,51;03/05/2025;2645,83
74707724000113;186543;23/09/2025;4446,55;30/09/2025;4390,40
10856339000111;862704;29/10/2025;635,79;01/11/2025;619,92
87634816000184;326117;26/02/2025;4213,89;04/03/2025;4011,97
61586155000155;631078;08/11/2025;2255,28;10/11/2025;2189,11
26092934000196;398292;05/10/2025;1326,95;10/10/2025;1271,20
79998570000173;921164;05/03/2025;1979,29;06/03/2025;1934,80
68103120000183;245281;17/08/2025;3763,27;19/08/2025;3641,11
33137495000192;939624;22/04/2025;3035,12;26/04/2025;2912,11
87263700000123;427997;26/11/2025;1010,90;27/11/2025;971,22
25207925000180;854171;21/10/2025;4238,96;26/10/2025;4199,92
32406295000188;332212;13/01/2025;54,00;19/01/2025;53,61
71457914000188;670396;20/10/2025;301,20;21/10/2025;290,98
33819143000112;301799;10/07/2025;3423,96;17/07/2025;3413,11
72406803000120;385530;30/06/2025;2418,23;03/07/2025;2335,34
20051766000120;874368;22/02/2025;4562,68;26/02/2025;4454,11
81804980000193;797101;30/10/2025;1458,74;02/11/2025;1441,42
37305662000143;271621;06/08/2025;4362,93;11/08/2025;4291,46
53874733000140;682759;10/03/2025;4658,36;12/03/2025;4449,78
41780859000187;944628;19/02/2025;3371,18;21/02/2025;3271,04
49644297000140;666703;05/04/2025;3188,63;06/04/2025;3080,75
91665126000171;155631;12/06/2025;1713,61;17/06/2025;1661,87
12458561000134;943576;18/02/2025;188,75;23/02/2025;185,61
73953997000129;479329;12/08/2025;1038,55;18/08/2025;1019,46
55026753000195;619137;12/11/2025;52,97;16/11/2025;52,92
57534743000185;342927;09/11/2025;4524,30;16/11/2025;4474,95
70020742000138;453920;08/08/2025;2740,52;13/08/2025;2682,51
92345231000162;986548;23/10/2025;3668,88;28/10/2025;3603,29
19065738000112;677448;02/02/2025;2270,48;07/02/2025;2198,55
96849953000172;847685;03/09/2025;1636,02;10/09/2025;1629,79
94481196000198;103776;12/09/2025;318,40;16/09/2025;316,00
84417406000112;103200;22/12/2025;4506,54;26/12/2025;4314,79
59996465000168;526010;10/08/2025;4868,03;10/08/2025;4643,48
66526838000153;882670;05/09/2025;2317,94;06/09/2025;2293,87
26783851000191;581702;04/02/2025;3490,17;11/02/2025;3471,44
88175387000139;489324;25/09/2025;1676,27;25/09/2025;1671,51
61870757000189;771648;24/01/2025;789,67;26/01/2025;752,53
32828862000180;630366;30/04/2025;2366,23;02/05/2025;2330,88
46569323000144;218528;25/12/2025;4749,30;27/12/2025;4665,67
28680903000133;597509;22/08/2025;2627,32;22/08/2025;2544,81
79663335000196;213805;15/01/2025;4692,86;15/01/2025;4692,62
36099019000194;516441;22/02/2025;3470,93;28/02/2025;3328,24
62634272000175;389535;08/09/2025;3719,82;14/09/2025;3703,44
20866558000119;240082;17/11/2025;2409,47;21/11/2025;2330,97
96941587000173;742262;23/01/2025;4687,79;23/01/2025;4484,49
79490048000169;798247;06/10/2025;1477,18;07/10/2025;1465,16
82318044000150;634851;11/10/2025;3569,27;13/10/2025;3547,32
17489908000145;837707;08/02/2025;157,54;14/02/2025;150,94
29261719000148;660669;02/10/2025;3137,10;07/10/2025;3054,86
12458763000149;842112;16/05/2025;4835,17;20/05/2025;4762,81
58907298000163;861854;18/11/2025;251,42;25/11/2025;250,07
40954637000140;452628;25/07/2025;4416,76;28/07/2025;4373,33
23947473000165;830162;23/11/2025;492,21;24/11/2025;475,27
85395286000156;287325;05/12/2025;3590,38;09/12/2025;3584,77
40242581000115;482382;19/11/2025;1680,19;23/11/2025;1662,11
51350943000130;882721;06/01/2025;2293,41;07/01/2025;2210,95
21082218000189;856225;14/10/2025;2061,17;20/10/2025;2060,61
72712564000182;943825;29/12/2025;3481,17;31/12/2025;3331,37
62892653000161;359669;25/05/2025;498,62;26/05/2025;493,76
98035766000165;153932;26/08/2025;486,07;26/08/2025;477,87
85136992000122;857329;30/10/2025;3535,40;30/10/2025;3473,75
59403193000186;578338;16/01/2025;4915,71;19/01/2025;4868,70
86132055000164;739032;23/05/2025;1699,77;28/05/2025;1615,11
97898624000138;359375;29/04/2025;4132,62;02/05/2025;4016,50
15933304000148;630807;25/10/2025;4901,22;01/11/2025;4676,77
77505700000137;567193;01/06/2025;2168,07;01/06/2025;2105,42
66067890000125;890817;15/08/2025;4854,18;15/08/2025;4748,92
56945900000171;562843;17/08/2025;1194,36;24/08/2025;1192,40
43032451000185;755297;19/03/2025;455,39;26/03/2025;440,23
27056480000190;552318;27/08/2025;2448,43;28/08/2025;2340,98
83130906000129;126128;29/08/2025;2475,90;05/09/2025;2475,03
95577035000144;869143;10/05/2025;3185,56;12/05/2025;3039,43
40204019000180;617099;07/04/2025;1118,62;07/04/2025;1065,69
93554531000146;470104;31/03/2025;613,33;05/04/2025;606,84
44751872000144;556029;08/03/2025;1533,05;10/03/2025;1474,83
